Plot Title: BridgerCreek_EC,,,,,,,,,,
#,"Date Time, GMT-07:00","Full Range, μS/cm (LGR S/N: 10778332, SEN S/N: 10778332)","Temp, °C (LGR S/N: 10778332, SEN S/N: 10778332)",Coupler Detached (LGR S/N: 10778332),Coupler Attached (LGR S/N: 10778332),Bad Battery (LGR S/N: 10778332),Good Battery (LGR S/N: 10778332),Host Connected (LGR S/N: 10778332),Stopped (LGR S/N: 10778332),End Of File (LGR S/N: 10778332)
484,1/30/2026 10:58,3.3,20.27,,,,,,,
485,1/30/2026 10:58,4.8,20.27,,,,,,,
486,1/30/2026 10:58,7.1,20.27,,,,,,,
487,1/30/2026 10:58,7.1,20.27,,,,,,,
488,1/30/2026 10:58,7.1,20.27,,,,,,,
489,1/30/2026 10:58,7.1,20.27,,,,,,,
490,1/30/2026 10:58,3.7,20.27,,,,,,,
491,1/30/2026 10:58,7.1,20.28,,,,,,,
492,1/30/2026 10:58,7.1,20.27,,,,,,,
493,1/30/2026 10:58,7.1,20.27,,,,,,,
494,1/30/2026 10:58,7.1,20.28,,,,,,,
495,1/30/2026 10:58,7.1,20.27,,,,,,,
496,1/30/2026 10:58,7.1,20.28,,,,,,,
497,1/30/2026 10:58,7.1,20.28,,,,,,,
498,1/30/2026 10:58,7.1,20.28,,,,,,,
499,1/30/2026 10:58,3.7,20.28,,,,,,,
500,1/30/2026 10:58,7.1,20.28,,,,,,,
501,1/30/2026 10:58,7.1,20.28,,,,,,,
502,1/30/2026 10:58,7.1,20.29,,,,,,,
503,1/30/2026 10:58,7.1,20.28,,,,,,,
504,1/30/2026 10:58,7.1,20.28,,,,,,,
505,1/30/2026 10:58,7.1,20.28,,,,,,,
506,1/30/2026 10:58,7.1,20.28,,,,,,,
507,1/30/2026 10:58,7.1,20.29,,,,,,,
508,1/30/2026 10:58,7.1,20.29,,,,,,,
509,1/30/2026 10:58,7.1,20.29,,,,,,,
510,1/30/2026 10:58,4.8,20.29,,,,,,,
511,1/30/2026 10:58,7.1,20.29,,,,,,,
512,1/30/2026 10:58,7.1,20.29,,,,,,,
513,1/30/2026 10:58,7.1,20.29,,,,,,,
514,1/30/2026 10:58,7.1,20.29,,,,,,,
515,1/30/2026 10:58,7.1,20.29,,,,,,,
516,1/30/2026 10:58,7.1,20.29,,,,,,,
517,1/30/2026 10:58,7.1,20.29,,,,,,,
518,1/30/2026 10:58,3.7,20.31,,,,,,,
519,1/30/2026 10:58,7.1,20.29,,,,,,,
520,1/30/2026 10:58,3.7,20.31,,,,,,,
521,1/30/2026 10:58,3.7,20.29,,,,,,,
522,1/30/2026 10:58,7.1,20.29,,,,,,,
523,1/30/2026 10:58,7.1,20.31,,,,,,,
524,1/30/2026 10:58,7.1,20.29,,,,,,,
525,1/30/2026 10:58,7.1,20.31,,,,,,,
526,1/30/2026 10:58,7.1,20.31,,,,,,,
527,1/30/2026 10:58,7.1,20.31,,,,,,,
528,1/30/2026 10:58,3.7,20.31,,,,,,,
529,1/30/2026 10:58,7.1,20.31,,,,,,,
530,1/30/2026 10:58,7.1,20.31,,,,,,,
531,1/30/2026 10:58,7.1,20.31,,,,,,,
532,1/30/2026 10:58,7.1,20.32,,,,,,,
533,1/30/2026 10:58,7.1,20.32,,,,,,,
534,1/30/2026 10:58,7.1,20.31,,,,,,,
535,1/30/2026 10:58,7.1,20.31,,,,,,,
536,1/30/2026 10:58,7.1,20.32,,,,,,,
537,1/30/2026 10:58,4.8,20.31,,,,,,,
538,1/30/2026 10:58,7.1,20.32,,,,,,,
539,1/30/2026 10:58,7.1,20.32,,,,,,,
540,1/30/2026 10:58,7.1,20.32,,,,,,,
541,1/30/2026 10:59,7.1,20.32,,,,,,,
542,1/30/2026 10:59,7.1,20.32,,,,,,,
543,1/30/2026 10:59,7.1,20.32,,,,,,,
544,1/30/2026 10:59,7.1,20.32,,,,,,,
545,1/30/2026 10:59,7.1,20.33,,,,,,,
546,1/30/2026 10:59,7.1,20.33,,,,,,,
547,1/30/2026 10:59,7.1,20.32,,,,,,,
548,1/30/2026 10:59,7.1,20.32,,,,,,,
549,1/30/2026 10:59,7.1,20.33,,,,,,,
550,1/30/2026 10:59,3.7,20.32,,,,,,,
551,1/30/2026 10:59,7.8,20.32,,,,,,,
552,1/30/2026 10:59,7.1,20.33,,,,,,,
553,1/30/2026 10:59,7.1,20.33,,,,,,,
554,1/30/2026 10:59,7.1,20.33,,,,,,,
555,1/30/2026 10:59,7.1,20.33,,,,,,,
556,1/30/2026 10:59,7.1,20.33,,,,,,,
557,1/30/2026 10:59,7.1,20.33,,,,,,,
558,1/30/2026 10:59,7.1,20.33,,,,,,,
559,1/30/2026 10:59,4.8,20.33,,,,,,,
560,1/30/2026 10:59,7.1,20.33,,,,,,,
561,1/30/2026 10:59,7.1,20.35,,,,,,,
562,1/30/2026 10:59,7.1,20.35,,,,,,,
563,1/30/2026 10:59,7.1,20.35,,,,,,,
564,1/30/2026 10:59,7.1,20.35,,,,,,,
565,1/30/2026 10:59,7.1,20.35,,,,,,,
566,1/30/2026 10:59,7.1,20.35,,,,,,,
567,1/30/2026 10:59,3.7,20.35,,,,,,,
568,1/30/2026 10:59,7.1,20.35,,,,,,,
569,1/30/2026 10:59,3.7,20.35,,,,,,,
570,1/30/2026 10:59,7.1,20.35,,,,,,,
571,1/30/2026 10:59,4.8,20.35,,,,,,,
572,1/30/2026 10:59,4.8,20.36,,,,,,,
573,1/30/2026 10:59,7.1,20.35,,,,,,,
574,1/30/2026 10:59,7.1,20.36,,,,,,,
575,1/30/2026 10:59,7.1,20.35,,,,,,,
576,1/30/2026 10:59,7.1,20.36,,,,,,,
577,1/30/2026 10:59,7.1,20.36,,,,,,,
578,1/30/2026 10:59,7.1,20.36,,,,,,,
579,1/30/2026 10:59,7.1,20.36,,,,,,,
580,1/30/2026 10:59,7.1,20.36,,,,,,,
581,1/30/2026 10:59,7.1,20.36,,,,,,,
582,1/30/2026 10:59,3.7,20.36,,,,,,,
583,1/30/2026 10:59,3.7,20.36,,,,,,,
584,1/30/2026 10:59,7.1,20.36,,,,,,,
585,1/30/2026 10:59,7.1,20.37,,,,,,,
586,1/30/2026 10:59,7.1,20.36,,,,,,,
587,1/30/2026 10:59,7.1,20.36,,,,,,,
588,1/30/2026 10:59,7.1,20.37,,,,,,,
589,1/30/2026 10:59,7.1,20.36,,,,,,,
590,1/30/2026 10:59,7.1,20.37,,,,,,,
591,1/30/2026 10:59,7.1,20.36,,,,,,,
592,1/30/2026 10:59,3.7,20.37,,,,,,,
593,1/30/2026 10:59,7.1,20.37,,,,,,,
594,1/30/2026 10:59,7.1,20.37,,,,,,,
595,1/30/2026 10:59,7.1,20.37,,,,,,,
596,1/30/2026 10:59,7.1,20.37,,,,,,,
597,1/30/2026 10:59,7.1,20.37,,,,,,,
598,1/30/2026 10:59,7.1,20.37,,,,,,,
599,1/30/2026 10:59,7.1,20.37,,,,,,,
600,1/30/2026 10:59,7.1,20.37,,,,,,,
601,1/30/2026 11:00,7.1,20.39,,,,,,,
602,1/30/2026 11:00,3.7,20.39,,,,,,,
603,1/30/2026 11:00,7.1,20.37,,,,,,,
604,1/30/2026 11:00,3.3,20.39,,,,,,,
605,1/30/2026 11:00,7.1,20.39,,,,,,,
606,1/30/2026 11:00,7.1,20.39,,,,,,,
607,1/30/2026 11:00,7.1,20.39,,,,,,,
608,1/30/2026 11:00,3.7,20.39,,,,,,,
609,1/30/2026 11:00,3.7,20.39,,,,,,,
610,1/30/2026 11:00,7.1,20.39,,,,,,,
611,1/30/2026 11:00,3.7,20.39,,,,,,,
612,1/30/2026 11:00,7.1,20.39,,,,,,,
613,1/30/2026 11:00,4.8,20.39,,,,,,,
614,1/30/2026 11:00,7.1,20.39,,,,,,,
615,1/30/2026 11:00,7.1,20.39,,,,,,,
616,1/30/2026 11:00,3.7,20.4,,,,,,,
617,1/30/2026 11:00,7.1,20.4,,,,,,,
618,1/30/2026 11:00,7.1,20.4,,,,,,,
619,1/30/2026 11:00,7.1,20.4,,,,,,,
620,1/30/2026 11:00,7.1,20.4,,,,,,,
621,1/30/2026 11:00,7.1,20.4,,,,,,,
622,1/30/2026 11:00,7.1,20.4,,,,,,,
623,1/30/2026 11:00,7.1,20.4,,,,,,,
624,1/30/2026 11:00,7.1,20.4,,,,,,,
625,1/30/2026 11:00,7.1,20.4,,,,,,,
626,1/30/2026 11:00,7.1,20.4,,,,,,,
627,1/30/2026 11:00,7.1,20.4,,,,,,,
628,1/30/2026 11:00,7.1,20.4,,,,,,,
629,1/30/2026 11:00,7.1,20.4,,,,,,,
630,1/30/2026 11:00,7.1,20.41,,,,,,,
631,1/30/2026 11:00,7.1,20.41,,,,,,,
632,1/30/2026 11:00,7.1,20.41,,,,,,,
633,1/30/2026 11:00,3.7,20.41,,,,,,,
634,1/30/2026 11:00,7.1,20.41,,,,,,,
635,1/30/2026 11:00,7.1,20.43,,,,,,,
636,1/30/2026 11:00,7.1,20.41,,,,,,,
637,1/30/2026 11:00,7.1,20.41,,,,,,,
638,1/30/2026 11:00,7.1,20.41,,,,,,,
639,1/30/2026 11:00,7.1,20.41,,,,,,,
640,1/30/2026 11:00,7.1,20.41,,,,,,,
641,1/30/2026 11:00,7.1,20.43,,,,,,,
642,1/30/2026 11:00,7.1,20.41,,,,,,,
643,1/30/2026 11:00,4.8,20.43,,,,,,,
644,1/30/2026 11:00,7.1,20.43,,,,,,,
645,1/30/2026 11:00,4.8,20.43,,,,,,,
646,1/30/2026 11:00,7.1,20.43,,,,,,,
647,1/30/2026 11:00,7.1,20.43,,,,,,,
648,1/30/2026 11:00,7.1,20.43,,,,,,,
649,1/30/2026 11:00,3.7,20.43,,,,,,,
650,1/30/2026 11:00,7.1,20.43,,,,,,,
651,1/30/2026 11:00,7.1,20.43,,,,,,,
652,1/30/2026 11:00,7.1,20.43,,,,,,,
653,1/30/2026 11:00,7.1,20.44,,,,,,,
654,1/30/2026 11:00,7.1,20.44,,,,,,,
655,1/30/2026 11:00,7.1,20.44,,,,,,,
656,1/30/2026 11:00,7.1,20.44,,,,,,,
657,1/30/2026 11:00,7.1,20.44,,,,,,,
658,1/30/2026 11:00,7.1,20.44,,,,,,,
659,1/30/2026 11:00,7.1,20.44,,,,,,,
660,1/30/2026 11:00,7.1,20.44,,,,,,,
661,1/30/2026 11:01,7.1,20.44,,,,,,,
662,1/30/2026 11:01,7.1,20.44,,,,,,,
663,1/30/2026 11:01,7.1,20.44,,,,,,,
664,1/30/2026 11:01,7.1,20.44,,,,,,,
665,1/30/2026 11:01,7.1,20.45,,,,,,,
666,1/30/2026 11:01,7.1,20.44,,,,,,,
667,1/30/2026 11:01,7.1,20.44,,,,,,,
668,1/30/2026 11:01,7.1,20.44,,,,,,,
669,1/30/2026 11:01,7.1,20.45,,,,,,,
670,1/30/2026 11:01,7.1,20.44,,,,,,,
671,1/30/2026 11:01,7.1,20.45,,,,,,,
672,1/30/2026 11:01,7.1,20.45,,,,,,,
673,1/30/2026 11:01,7.1,20.45,,,,,,,
674,1/30/2026 11:01,4.8,20.45,,,,,,,
675,1/30/2026 11:01,4.8,20.45,,,,,,,
676,1/30/2026 11:01,7.1,20.45,,,,,,,
677,1/30/2026 11:01,7.1,20.45,,,,,,,
678,1/30/2026 11:01,4.8,20.45,,,,,,,
679,1/30/2026 11:01,7.1,20.45,,,,,,,
680,1/30/2026 11:01,7.1,20.45,,,,,,,
681,1/30/2026 11:01,3.3,20.47,,,,,,,
682,1/30/2026 11:01,3.7,20.47,,,,,,,
683,1/30/2026 11:01,7.1,20.47,,,,,,,
684,1/30/2026 11:01,7.1,20.47,,,,,,,
685,1/30/2026 11:01,3.7,20.47,,,,,,,
686,1/30/2026 11:01,7.1,20.47,,,,,,,
687,1/30/2026 11:01,7.1,20.47,,,,,,,
688,1/30/2026 11:01,7.1,20.47,,,,,,,
689,1/30/2026 11:01,7.1,20.47,,,,,,,
690,1/30/2026 11:01,4.8,20.47,,,,,,,
691,1/30/2026 11:01,4.8,20.47,,,,,,,
692,1/30/2026 11:01,7.1,20.47,,,,,,,
693,1/30/2026 11:01,7.1,20.47,,,,,,,
694,1/30/2026 11:01,4.8,20.48,,,,,,,
695,1/30/2026 11:01,7.1,20.48,,,,,,,
696,1/30/2026 11:01,7.1,20.47,,,,,,,
697,1/30/2026 11:01,7.1,20.48,,,,,,,
698,1/30/2026 11:01,4.8,20.48,,,,,,,
699,1/30/2026 11:01,7.1,20.48,,,,,,,
700,1/30/2026 11:01,7.1,20.48,,,,,,,
701,1/30/2026 11:01,7.1,20.48,,,,,,,
702,1/30/2026 11:01,7.1,20.48,,,,,,,
703,1/30/2026 11:01,7.1,20.48,,,,,,,
704,1/30/2026 11:01,7.1,20.49,,,,,,,
705,1/30/2026 11:01,7.1,20.49,,,,,,,
706,1/30/2026 11:01,7.1,20.49,,,,,,,
707,1/30/2026 11:01,7.1,20.49,,,,,,,
708,1/30/2026 11:01,7.1,20.49,,,,,,,
709,1/30/2026 11:01,7.1,20.49,,,,,,,
710,1/30/2026 11:01,7.1,20.49,,,,,,,
711,1/30/2026 11:01,7.1,20.49,,,,,,,
712,1/30/2026 11:01,3.7,20.49,,,,,,,
713,1/30/2026 11:01,7.1,20.49,,,,,,,
714,1/30/2026 11:01,7.1,20.49,,,,,,,
715,1/30/2026 11:01,3.7,20.49,,,,,,,
716,1/30/2026 11:01,7.1,20.49,,,,,,,
717,1/30/2026 11:01,4.8,20.51,,,,,,,
718,1/30/2026 11:01,7.1,20.51,,,,,,,
719,1/30/2026 11:01,7.1,20.49,,,,,,,
720,1/30/2026 11:01,4.8,20.51,,,,,,,
721,1/30/2026 11:02,7.1,20.51,,,,,,,
722,1/30/2026 11:02,7.1,20.51,,,,,,,
723,1/30/2026 11:02,7.1,20.51,,,,,,,
724,1/30/2026 11:02,7.1,20.51,,,,,,,
725,1/30/2026 11:02,7.1,20.51,,,,,,,
726,1/30/2026 11:02,7.1,20.52,,,,,,,
727,1/30/2026 11:02,7.1,20.51,,,,,,,
728,1/30/2026 11:02,7.1,20.51,,,,,,,
729,1/30/2026 11:02,7.1,20.51,,,,,,,
730,1/30/2026 11:02,7.1,20.51,,,,,,,
731,1/30/2026 11:02,7.1,20.52,,,,,,,
732,1/30/2026 11:02,7.1,20.52,,,,,,,
733,1/30/2026 11:02,7.1,20.52,,,,,,,
734,1/30/2026 11:02,7.1,20.52,,,,,,,
735,1/30/2026 11:02,7.1,20.52,,,,,,,
736,1/30/2026 11:02,4.8,20.52,,,,,,,
737,1/30/2026 11:02,7.1,20.52,,,,,,,
738,1/30/2026 11:02,7.1,20.52,,,,,,,
739,1/30/2026 11:02,7.1,20.53,,,,,,,
740,1/30/2026 11:02,7.1,20.52,,,,,,,
741,1/30/2026 11:02,7.1,20.52,,,,,,,
742,1/30/2026 11:02,7.1,20.52,,,,,,,
743,1/30/2026 11:02,7.1,20.53,,,,,,,
744,1/30/2026 11:02,7.1,20.53,,,,,,,
745,1/30/2026 11:02,7.1,20.53,,,,,,,
746,1/30/2026 11:02,7.1,20.53,,,,,,,
747,1/30/2026 11:02,7.1,20.53,,,,,,,
748,1/30/2026 11:02,7.1,20.53,,,,,,,
749,1/30/2026 11:02,3.7,20.53,,,,,,,
750,1/30/2026 11:02,7.1,20.53,,,,,,,
751,1/30/2026 11:02,7.1,20.55,,,,,,,
752,1/30/2026 11:02,7.1,20.53,,,,,,,
753,1/30/2026 11:02,7.1,20.53,,,,,,,
754,1/30/2026 11:02,7.1,20.55,,,,,,,
755,1/30/2026 11:02,7.1,20.55,,,,,,,
756,1/30/2026 11:02,7.1,20.55,,,,,,,
757,1/30/2026 11:02,7.1,20.55,,,,,,,
758,1/30/2026 11:02,4.8,20.55,,,,,,,
759,1/30/2026 11:02,4.8,20.55,,,,,,,
760,1/30/2026 11:02,7.1,20.55,,,,,,,
761,1/30/2026 11:02,7.1,20.55,,,,,,,
762,1/30/2026 11:02,7.1,20.55,,,,,,,
763,1/30/2026 11:02,7.1,20.55,,,,,,,
764,1/30/2026 11:02,7.1,20.56,,,,,,,
765,1/30/2026 11:02,7.1,20.56,,,,,,,
766,1/30/2026 11:02,7.1,20.55,,,,,,,
767,1/30/2026 11:02,7.1,20.56,,,,,,,
768,1/30/2026 11:02,7.1,20.56,,,,,,,
769,1/30/2026 11:02,7.1,20.56,,,,,,,
770,1/30/2026 11:02,7.1,20.56,,,,,,,
771,1/30/2026 11:02,7.1,20.56,,,,,,,
772,1/30/2026 11:02,3.7,20.56,,,,,,,
773,1/30/2026 11:02,7.1,20.56,,,,,,,
774,1/30/2026 11:02,7.1,20.57,,,,,,,
775,1/30/2026 11:02,7.1,20.57,,,,,,,
776,1/30/2026 11:02,7.1,20.57,,,,,,,
777,1/30/2026 11:02,7.1,20.57,,,,,,,
778,1/30/2026 11:02,7.1,20.57,,,,,,,
779,1/30/2026 11:02,7.1,20.57,,,,,,,
780,1/30/2026 11:02,7.1,20.57,,,,,,,
781,1/30/2026 11:03,4.8,20.57,,,,,,,
782,1/30/2026 11:03,4.8,20.57,,,,,,,
783,1/30/2026 11:03,7.1,20.57,,,,,,,
784,1/30/2026 11:03,3.7,20.57,,,,,,,
785,1/30/2026 11:03,7.1,20.57,,,,,,,
786,1/30/2026 11:03,7.1,20.57,,,,,,,
787,1/30/2026 11:03,7.1,20.57,,,,,,,
788,1/30/2026 11:03,4.8,20.57,,,,,,,
789,1/30/2026 11:03,3.3,20.57,,,,,,,
790,1/30/2026 11:03,7.1,20.59,,,,,,,
791,1/30/2026 11:03,7.1,20.59,,,,,,,
792,1/30/2026 11:03,7.1,20.59,,,,,,,
793,1/30/2026 11:03,4.8,20.59,,,,,,,
794,1/30/2026 11:03,3.7,20.59,,,,,,,
795,1/30/2026 11:03,4.8,20.59,,,,,,,
796,1/30/2026 11:03,7.1,20.59,,,,,,,
797,1/30/2026 11:03,7.1,20.6,,,,,,,
798,1/30/2026 11:03,7.1,20.6,,,,,,,
799,1/30/2026 11:03,7.1,20.6,,,,,,,
800,1/30/2026 11:03,7.1,20.6,,,,,,,
801,1/30/2026 11:03,4.8,20.6,,,,,,,
802,1/30/2026 11:03,7.1,20.6,,,,,,,
803,1/30/2026 11:03,3.7,20.6,,,,,,,
804,1/30/2026 11:03,7.1,20.6,,,,,,,
805,1/30/2026 11:03,3.7,20.6,,,,,,,
806,1/30/2026 11:03,7.1,20.6,,,,,,,
807,1/30/2026 11:03,7.1,20.61,,,,,,,
808,1/30/2026 11:03,7.1,20.6,,,,,,,
809,1/30/2026 11:03,7.1,20.61,,,,,,,
810,1/30/2026 11:03,7.1,20.61,,,,,,,
811,1/30/2026 11:03,3.7,20.61,,,,,,,
812,1/30/2026 11:03,7.1,20.61,,,,,,,
813,1/30/2026 11:03,7.1,20.61,,,,,,,
814,1/30/2026 11:03,7.1,20.61,,,,,,,
815,1/30/2026 11:03,7.1,20.61,,,,,,,
816,1/30/2026 11:03,7.1,20.61,,,,,,,
817,1/30/2026 11:03,4.8,20.61,,,,,,,
818,1/30/2026 11:03,7.1,20.61,,,,,,,
819,1/30/2026 11:03,7.1,20.61,,,,,,,
820,1/30/2026 11:03,7.1,20.61,,,,,,,
821,1/30/2026 11:03,7.1,20.61,,,,,,,
822,1/30/2026 11:03,7.1,20.63,,,,,,,
823,1/30/2026 11:03,7.1,20.61,,,,,,,
824,1/30/2026 11:03,7.1,20.63,,,,,,,
825,1/30/2026 11:03,7.1,20.63,,,,,,,
826,1/30/2026 11:03,4.8,20.63,,,,,,,
827,1/30/2026 11:03,4.8,20.63,,,,,,,
828,1/30/2026 11:03,7.1,20.63,,,,,,,
829,1/30/2026 11:03,4.8,20.63,,,,,,,
830,1/30/2026 11:03,7.1,20.63,,,,,,,
831,1/30/2026 11:03,7.1,20.63,,,,,,,
832,1/30/2026 11:03,7.1,20.64,,,,,,,
833,1/30/2026 11:03,3.7,20.64,,,,,,,
834,1/30/2026 11:03,7.1,20.64,,,,,,,
835,1/30/2026 11:03,7.1,20.64,,,,,,,
836,1/30/2026 11:03,7.1,20.64,,,,,,,
837,1/30/2026 11:03,7.1,20.64,,,,,,,
838,1/30/2026 11:03,3.7,20.64,,,,,,,
839,1/30/2026 11:03,7.1,20.64,,,,,,,
840,1/30/2026 11:03,7.1,20.64,,,,,,,
841,1/30/2026 11:04,7.1,20.64,,,,,,,
842,1/30/2026 11:04,7.1,20.64,,,,,,,
843,1/30/2026 11:04,7.1,20.64,,,,,,,
844,1/30/2026 11:04,7.1,20.65,,,,,,,
845,1/30/2026 11:04,3.7,20.64,,,,,,,
846,1/30/2026 11:04,7.1,20.65,,,,,,,
847,1/30/2026 11:04,7.1,20.65,,,,,,,
848,1/30/2026 11:04,3.7,20.65,,,,,,,
849,1/30/2026 11:04,7.1,20.65,,,,,,,
850,1/30/2026 11:04,7.1,20.65,,,,,,,
851,1/30/2026 11:04,7.1,20.65,,,,,,,
852,1/30/2026 11:04,7.1,20.65,,,,,,,
853,1/30/2026 11:04,7.1,20.65,,,,,,,
854,1/30/2026 11:04,7.1,20.65,,,,,,,
855,1/30/2026 11:04,7.1,20.65,,,,,,,
856,1/30/2026 11:04,7.1,20.65,,,,,,,
857,1/30/2026 11:04,7.1,20.65,,,,,,,
858,1/30/2026 11:04,7.1,20.67,,,,,,,
859,1/30/2026 11:04,3.7,20.65,,,,,,,
860,1/30/2026 11:04,7.1,20.67,,,,,,,
861,1/30/2026 11:04,4.8,20.67,,,,,,,
862,1/30/2026 11:04,7.1,20.67,,,,,,,
863,1/30/2026 11:04,7.1,20.67,,,,,,,
864,1/30/2026 11:04,7.1,20.67,,,,,,,
865,1/30/2026 11:04,7.1,20.67,,,,,,,
866,1/30/2026 11:04,7.1,20.67,,,,,,,
867,1/30/2026 11:04,4.8,20.67,,,,,,,
868,1/30/2026 11:04,7.1,20.67,,,,,,,
869,1/30/2026 11:04,3.7,20.67,,,,,,,
870,1/30/2026 11:04,7.1,20.67,,,,,,,
871,1/30/2026 11:04,7.1,20.68,,,,,,,
872,1/30/2026 11:04,7.1,20.67,,,,,,,
873,1/30/2026 11:04,7.1,20.68,,,,,,,
874,1/30/2026 11:04,7.1,20.67,,,,,,,
875,1/30/2026 11:04,7.1,20.68,,,,,,,
876,1/30/2026 11:04,4.8,20.68,,,,,,,
877,1/30/2026 11:04,7.1,20.68,,,,,,,
878,1/30/2026 11:04,7.1,20.68,,,,,,,
879,1/30/2026 11:04,7.1,20.68,,,,,,,
880,1/30/2026 11:04,7.1,20.69,,,,,,,
881,1/30/2026 11:04,7.1,20.68,,,,,,,
882,1/30/2026 11:04,7.1,20.68,,,,,,,
883,1/30/2026 11:04,7.1,20.68,,,,,,,
884,1/30/2026 11:04,7.1,20.69,,,,,,,
885,1/30/2026 11:04,7.1,20.69,,,,,,,
886,1/30/2026 11:04,4.8,20.68,,,,,,,
887,1/30/2026 11:04,3.7,20.69,,,,,,,
888,1/30/2026 11:04,7.1,20.68,,,,,,,
889,1/30/2026 11:04,7.1,20.68,,,,,,,
890,1/30/2026 11:04,7.1,20.69,,,,,,,
891,1/30/2026 11:04,7.1,20.69,,,,,,,
892,1/30/2026 11:04,7.1,20.69,,,,,,,
893,1/30/2026 11:04,4.8,20.69,,,,,,,
894,1/30/2026 11:04,7.1,20.69,,,,,,,
895,1/30/2026 11:04,7.1,20.69,,,,,,,
896,1/30/2026 11:04,7.1,20.71,,,,,,,
897,1/30/2026 11:04,7.1,20.69,,,,,,,
898,1/30/2026 11:04,7.1,20.71,,,,,,,
899,1/30/2026 11:04,3.7,20.71,,,,,,,
900,1/30/2026 11:04,7.1,20.69,,,,,,,
901,1/30/2026 11:05,7.1,20.71,,,,,,,
902,1/30/2026 11:05,3.7,20.71,,,,,,,
903,1/30/2026 11:05,4.8,20.71,,,,,,,
904,1/30/2026 11:05,7.1,20.71,,,,,,,
905,1/30/2026 11:05,7.1,20.71,,,,,,,
906,1/30/2026 11:05,3.3,20.71,,,,,,,
907,1/30/2026 11:05,4.8,20.71,,,,,,,
908,1/30/2026 11:05,7.1,20.71,,,,,,,
909,1/30/2026 11:05,7.1,20.71,,,,,,,
910,1/30/2026 11:05,7.1,20.71,,,,,,,
911,1/30/2026 11:05,7.1,20.71,,,,,,,
912,1/30/2026 11:05,3.7,20.71,,,,,,,
913,1/30/2026 11:05,7.1,20.72,,,,,,,
914,1/30/2026 11:05,7.1,20.72,,,,,,,
915,1/30/2026 11:05,7.1,20.72,,,,,,,
916,1/30/2026 11:05,4.8,20.72,,,,,,,
917,1/30/2026 11:05,7.1,20.72,,,,,,,
918,1/30/2026 11:05,7.1,20.72,,,,,,,
919,1/30/2026 11:05,7.1,20.72,,,,,,,
920,1/30/2026 11:05,7.1,20.72,,,,,,,
921,1/30/2026 11:05,7.1,20.72,,,,,,,
922,1/30/2026 11:05,7.1,20.72,,,,,,,
923,1/30/2026 11:05,7.1,20.72,,,,,,,
924,1/30/2026 11:05,7.1,20.72,,,,,,,
925,1/30/2026 11:05,7.1,20.73,,,,,,,
926,1/30/2026 11:05,7.1,20.73,,,,,,,
927,1/30/2026 11:05,7.1,20.72,,,,,,,
928,1/30/2026 11:05,7.1,20.72,,,,,,,
929,1/30/2026 11:05,7.1,20.73,,,,,,,
930,1/30/2026 11:05,3.7,20.73,,,,,,,
931,1/30/2026 11:05,4.8,20.73,,,,,,,
932,1/30/2026 11:05,7.1,20.73,,,,,,,
933,1/30/2026 11:05,7.1,20.73,,,,,,,
934,1/30/2026 11:05,7.1,20.73,,,,,,,
935,1/30/2026 11:05,7.1,20.73,,,,,,,
936,1/30/2026 11:05,3.7,20.75,,,,,,,
937,1/30/2026 11:05,7.1,20.73,,,,,,,
938,1/30/2026 11:05,7.1,20.73,,,,,,,
939,1/30/2026 11:05,7.1,20.73,,,,,,,
940,1/30/2026 11:05,7.1,20.75,,,,,,,
941,1/30/2026 11:05,7.1,20.75,,,,,,,
942,1/30/2026 11:05,7.1,20.75,,,,,,,
943,1/30/2026 11:05,7.1,20.75,,,,,,,
944,1/30/2026 11:05,7.1,20.73,,,,,,,
945,1/30/2026 11:05,7.1,20.75,,,,,,,
946,1/30/2026 11:05,7.1,20.75,,,,,,,
947,1/30/2026 11:05,7.1,20.75,,,,,,,
948,1/30/2026 11:05,7.1,20.75,,,,,,,
949,1/30/2026 11:05,7.1,20.75,,,,,,,
950,1/30/2026 11:05,7.1,20.75,,,,,,,
951,1/30/2026 11:05,4.8,20.75,,,,,,,
952,1/30/2026 11:05,7.1,20.75,,,,,,,
953,1/30/2026 11:05,7.1,20.75,,,,,,,
954,1/30/2026 11:05,7.1,20.75,,,,,,,
955,1/30/2026 11:05,7.1,20.76,,,,,,,
956,1/30/2026 11:05,4.8,20.75,,,,,,,
957,1/30/2026 11:05,7.1,20.75,,,,,,,
958,1/30/2026 11:05,7.1,20.76,,,,,,,
959,1/30/2026 11:05,3.7,20.76,,,,,,,
960,1/30/2026 11:05,3.7,20.76,,,,,,,
961,1/30/2026 11:06,7.1,20.76,,,,,,,
962,1/30/2026 11:06,7.1,20.76,,,,,,,
963,1/30/2026 11:06,7.1,20.76,,,,,,,
964,1/30/2026 11:06,7.1,20.76,,,,,,,
965,1/30/2026 11:06,4.8,20.76,,,,,,,
966,1/30/2026 11:06,7.1,20.76,,,,,,,
967,1/30/2026 11:06,7.1,20.76,,,,,,,
968,1/30/2026 11:06,3.7,20.76,,,,,,,
969,1/30/2026 11:06,7.1,20.77,,,,,,,
970,1/30/2026 11:06,7.1,20.76,,,,,,,
971,1/30/2026 11:06,7.1,20.77,,,,,,,
972,1/30/2026 11:06,7.1,20.76,,,,,,,
973,1/30/2026 11:06,7.1,20.77,,,,,,,
974,1/30/2026 11:06,3.7,20.77,,,,,,,
